row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;discount;profit
5548;CA-2019-151008;07.09.2019;08.09.2019;JM-16195;Consumer;United States;Draper;Utah;West;TEC-PH-10002807;Technology;Phones;126,56;4;0,2;47,46
5549;CA-2016-159800;28.11.2016;01.12.2016;SG-20470;Consumer;United States;San Francisco;California;West;OFF-AP-10004859;Office Supplies;Appliances;43,68;3;0;11,7936
5550;CA-2016-159800;28.11.2016;01.12.2016;SG-20470;Consumer;United States;San Francisco;California;West;TEC-AC-10003447;Technology;Accessories;139,93;7;0;34,9825
5551;US-2016-159618;12.11.2016;16.11.2016;DB-12970;Corporate;United States;Houston;Texas;Central;OFF-AR-10003183;Office Supplies;Art;2,672;1;0,2;0,334
5552;US-2016-159618;12.11.2016;16.11.2016;DB-12970;Corporate;United States;Houston;Texas;Central;OFF-SU-10000432;Office Supplies;Supplies;16,656;6;0,2;-3,123
5553;US-2016-159618;12.11.2016;16.11.2016;DB-12970;Corporate;United States;Houston;Texas;Central;TEC-AC-10003832;Technology;Accessories;79,512;3;0,2;20,8719
5554;US-2016-159618;12.11.2016;16.11.2016;DB-12970;Corporate;United States;Houston;Texas;Central;OFF-PA-10004100;Office Supplies;Paper;36,288;7;0,2;12,7008
5555;US-2016-159618;12.11.2016;16.11.2016;DB-12970;Corporate;United States;Houston;Texas;Central;FUR-BO-10004467;Furniture;Bookcases;67,9932;1;0,32;-12,9987
5556;CA-2019-116113;02.10.2019;06.10.2019;JW-15220;Corporate;United States;Montgomery;Alabama;South;FUR-FU-10002963;Furniture;Furnishings;10,16;2;0;3,4544
5557;CA-2017-125066;14.12.2017;18.12.2017;KD-16495;Corporate;United States;Jackson;Mississippi;South;FUR-FU-10003829;Furniture;Furnishings;6,16;2;0;1,9712
5558;CA-2017-125066;14.12.2017;18.12.2017;KD-16495;Corporate;United States;Jackson;Mississippi;South;OFF-AR-10003582;Office Supplies;Art;56,3;2;0;15,764
5559;US-2017-114741;06.12.2017;10.12.2017;IL-15100;Consumer;United States;North Las Vegas;Nevada;West;OFF-PA-10000048;Office Supplies;Paper;6,48;1;0;3,1104
5560;US-2017-114741;06.12.2017;10.12.2017;IL-15100;Consumer;United States;North Las Vegas;Nevada;West;OFF-ST-10000078;Office Supplies;Storage;1325,85;5;0;238,653
5561;US-2017-114741;06.12.2017;10.12.2017;IL-15100;Consumer;United States;North Las Vegas;Nevada;West;OFF-LA-10004853;Office Supplies;Labels;14,94;3;0;6,8724
5562;CA-2019-133263;31.03.2019;02.04.2019;JE-15610;Corporate;United States;Atlanta;Georgia;South;OFF-BI-10001153;Office Supplies;Binders;34,54;1;0;17,27
5563;CA-2019-133263;31.03.2019;02.04.2019;JE-15610;Corporate;United States;Atlanta;Georgia;South;TEC-CO-10001449;Technology;Copiers;2999,95;5;0;1439,976
5564;CA-2019-133263;31.03.2019;02.04.2019;JE-15610;Corporate;United States;Atlanta;Georgia;South;OFF-BI-10000474;Office Supplies;Binders;64,12;4;0;30,7776
5565;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;OFF-AR-10000799;Office Supplies;Art;19,456;4;0,2;2,1888
5566;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;TEC-MA-10002109;Technology;Machines;209,986;2;0,3;8,9994
5567;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;OFF-AR-10003338;Office Supplies;Art;29,76;5;0,2;1,86
5568;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;FUR-CH-10003606;Furniture;Chairs;89,768;1;0,3;-2,5648
5569;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;TEC-CO-10001449;Technology;Copiers;959,984;2;0,2;335,9944
5570;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;OFF-PA-10001934;Office Supplies;Paper;15,552;3;0,2;5,6376
5571;CA-2019-157966;13.03.2019;13.03.2019;SU-20665;Home Office;United States;Chicago;Illinois;Central;TEC-PH-10001527;Technology;Phones;34,36;1;0,2;-7,3015
5572;CA-2016-151162;05.12.2016;09.12.2016;EA-14035;Corporate;United States;Columbus;Ohio;East;OFF-PA-10001033;Office Supplies;Paper;98,376;3;0,2;35,6613
5573;CA-2016-151162;05.12.2016;09.12.2016;EA-14035;Corporate;United States;Columbus;Ohio;East;OFF-BI-10003719;Office Supplies;Binders;29,94;4;0,7;-23,952
5574;CA-2016-151162;05.12.2016;09.12.2016;EA-14035;Corporate;United States;Columbus;Ohio;East;OFF-PA-10003036;Office Supplies;Paper;17,472;3;0,2;5,6784
5575;CA-2016-151162;05.12.2016;09.12.2016;EA-14035;Corporate;United States;Columbus;Ohio;East;TEC-PH-10001870;Technology;Phones;36,738;1;0,4;-9,1845
5576;CA-2016-151162;05.12.2016;09.12.2016;EA-14035;Corporate;United States;Columbus;Ohio;East;TEC-PH-10001809;Technology;Phones;179,94;2;0,4;-44,985
5577;CA-2018-136686;12.12.2018;16.12.2018;RF-19840;Consumer;United States;Pasadena;California;West;FUR-FU-10004864;Furniture;Furnishings;383,64;6;0;122,7648
5578;CA-2018-136686;12.12.2018;16.12.2018;RF-19840;Consumer;United States;Pasadena;California;West;OFF-AP-10002350;Office Supplies;Appliances;56,52;3;0;15,8256
5579;CA-2019-137498;09.09.2019;14.09.2019;LC-17050;Consumer;United States;Los Angeles;California;West;OFF-AR-10003829;Office Supplies;Art;6,56;2;0;1,9024
5580;CA-2019-137498;09.09.2019;14.09.2019;LC-17050;Consumer;United States;Los Angeles;California;West;FUR-CH-10003833;Furniture;Chairs;243,92;5;0,2;-15,245
5581;CA-2019-137498;09.09.2019;14.09.2019;LC-17050;Consumer;United States;Los Angeles;California;West;OFF-PA-10000143;Office Supplies;Paper;47,52;9;0;22,8096
5582;CA-2019-163818;04.10.2019;08.10.2019;PS-18970;Home Office;United States;Clinton;Maryland;East;FUR-FU-10000076;Furniture;Furnishings;19,98;1;0;8,5914
5583;CA-2018-161158;09.05.2018;13.05.2018;PS-18970;Home Office;United States;New York City;New York;East;OFF-AR-10000462;Office Supplies;Art;8;5;0;3,44
5584;CA-2016-116673;15.12.2016;19.12.2016;JO-15280;Consumer;United States;San Diego;California;West;FUR-FU-10003829;Furniture;Furnishings;6,16;2;0;1,9712
5585;CA-2019-105333;30.11.2019;04.12.2019;VP-21730;Home Office;United States;New York City;New York;East;OFF-ST-10002182;Office Supplies;Storage;83,56;4;0;1,6712
5586;CA-2019-105333;30.11.2019;04.12.2019;VP-21730;Home Office;United States;New York City;New York;East;TEC-PH-10001468;Technology;Phones;546,06;3;0;163,818
5587;CA-2019-105333;30.11.2019;04.12.2019;VP-21730;Home Office;United States;New York City;New York;East;OFF-ST-10001809;Office Supplies;Storage;269,49;3;0;5,3898
5588;CA-2017-149993;19.03.2017;20.03.2017;GA-14725;Consumer;United States;Lancaster;California;West;OFF-FA-10001561;Office Supplies;Fasteners;10,9;5;0;3,597
5589;CA-2016-168158;19.07.2016;24.07.2016;EM-14140;Home Office;United States;Great Falls;Montana;West;OFF-BI-10001759;Office Supplies;Binders;6,096;2;0,2;2,2098
5590;CA-2018-115224;08.12.2018;11.12.2018;DB-13615;Consumer;United States;San Francisco;California;West;OFF-ST-10000615;Office Supplies;Storage;34,05;3;0;9,534
5591;CA-2018-115224;08.12.2018;11.12.2018;DB-13615;Consumer;United States;San Francisco;California;West;OFF-ST-10003816;Office Supplies;Storage;352,38;2;0;81,0474
5592;CA-2016-164742;13.10.2016;18.10.2016;ML-17395;Corporate;United States;Lakewood;New Jersey;East;FUR-CH-10002880;Furniture;Chairs;245,98;2;0;27,0578
5593;CA-2016-164742;13.10.2016;18.10.2016;ML-17395;Corporate;United States;Lakewood;New Jersey;East;OFF-BI-10004738;Office Supplies;Binders;18,94;1;0;9,47
5594;US-2019-108014;19.11.2019;25.11.2019;JH-15430;Consumer;United States;Cleveland;Ohio;East;OFF-BI-10003984;Office Supplies;Binders;59,913;7;0,7;-45,9333
5595;CA-2019-160325;24.09.2019;24.09.2019;BP-11095;Corporate;United States;Lawrence;Massachusetts;East;TEC-PH-10000984;Technology;Phones;391,98;2;0;109,7544
5596;CA-2019-160325;24.09.2019;24.09.2019;BP-11095;Corporate;United States;Lawrence;Massachusetts;East;TEC-PH-10001944;Technology;Phones;437,85;3;0;131,355
5597;CA-2017-159779;25.09.2017;29.09.2017;SB-20185;Consumer;United States;Concord;New Hampshire;East;OFF-BI-10002735;Office Supplies;Binders;68,62;2;0;32,2514
5598;CA-2019-151176;13.02.2019;20.02.2019;SV-20785;Consumer;United States;Baltimore;Maryland;East;OFF-SU-10001165;Office Supplies;Supplies;25,02;3;0;6,5052
5599;CA-2019-151176;13.02.2019;20.02.2019;SV-20785;Consumer;United States;Baltimore;Maryland;East;OFF-AR-10000614;Office Supplies;Art;10,71;3;0;2,7846
5600;CA-2016-108903;03.10.2016;03.10.2016;DO-13435;Consumer;United States;Columbus;Ohio;East;OFF-AR-10004010;Office Supplies;Art;55,984;2;0,2;4,1988
5601;CA-2016-108903;03.10.2016;03.10.2016;DO-13435;Consumer;United States;Columbus;Ohio;East;OFF-EN-10004030;Office Supplies;Envelopes;14,48;5;0,2;4,887
5602;CA-2016-108903;03.10.2016;03.10.2016;DO-13435;Consumer;United States;Columbus;Ohio;East;TEC-AC-10003023;Technology;Accessories;142,488;3;0,2;-3,5622
5603;CA-2018-117919;27.08.2018;29.08.2018;TB-21355;Corporate;United States;Houston;Texas;Central;OFF-ST-10003572;Office Supplies;Storage;14,16;1;0,2;1,062
5604;CA-2018-117919;27.08.2018;29.08.2018;TB-21355;Corporate;United States;Houston;Texas;Central;OFF-PA-10004353;Office Supplies;Paper;79,92;5;0,2;27,972
5605;CA-2017-142475;03.12.2017;07.12.2017;BS-11380;Corporate;United States;New York City;New York;East;OFF-BI-10003718;Office Supplies;Binders;590,352;6;0,2;206,6232
5606;CA-2018-134516;20.09.2018;25.09.2018;FM-14215;Corporate;United States;Greensboro;North Carolina;South;FUR-FU-10001546;Furniture;Furnishings;17,088;2;0,2;1,068
5607;CA-2018-134516;20.09.2018;25.09.2018;FM-14215;Corporate;United States;Greensboro;North Carolina;South;FUR-CH-10002880;Furniture;Chairs;98,392;1;0,2;-11,0691
5608;CA-2019-105193;25.03.2019;31.03.2019;JL-15835;Consumer;United States;New York City;New York;East;OFF-AR-10001547;Office Supplies;Art;11,05;5;0;2,9835
5609;CA-2017-168634;06.12.2017;11.12.2017;AF-10870;Consumer;United States;San Francisco;California;West;OFF-AP-10001626;Office Supplies;Appliances;7,78;2;0;2,0228
5610;CA-2019-117198;31.08.2019;05.09.2019;BG-11035;Consumer;United States;Monroe;Louisiana;South;TEC-AC-10003033;Technology;Accessories;659,9;2;0;217,767
5611;CA-2017-145828;05.10.2017;07.10.2017;MB-17305;Consumer;United States;Cincinnati;Ohio;East;TEC-AC-10002323;Technology;Accessories;53,04;3;0,2;-4,641
5612;CA-2019-121027;18.08.2019;22.08.2019;HW-14935;Corporate;United States;Seattle;Washington;West;TEC-AC-10002049;Technology;Accessories;843,9;2;0;371,316
5613;CA-2019-121027;18.08.2019;22.08.2019;HW-14935;Corporate;United States;Seattle;Washington;West;TEC-AC-10002253;Technology;Accessories;1496,16;9;0;224,424
5614;CA-2018-147431;02.02.2018;07.02.2018;AB-10105;Consumer;United States;New York City;New York;East;OFF-ST-10003994;Office Supplies;Storage;117,96;2;0;5,898
5615;CA-2018-158001;23.08.2018;27.08.2018;JP-15460;Corporate;United States;New York City;New York;East;OFF-AR-10002399;Office Supplies;Art;21,3;5;0;8,733
5616;CA-2018-158001;23.08.2018;27.08.2018;JP-15460;Corporate;United States;New York City;New York;East;OFF-AP-10002118;Office Supplies;Appliances;1040,8;5;0;281,016
5617;CA-2018-158001;23.08.2018;27.08.2018;JP-15460;Corporate;United States;New York City;New York;East;OFF-AR-10001954;Office Supplies;Art;29,34;6;0;7,9218
5618;CA-2019-125745;30.06.2019;04.07.2019;DV-13045;Corporate;United States;Memphis;Tennessee;South;FUR-FU-10001591;Furniture;Furnishings;19,52;2;0,2;5,368
5619;CA-2017-101154;18.09.2017;21.09.2017;CM-12190;Consumer;United States;San Diego;California;West;OFF-ST-10004186;Office Supplies;Storage;443,92;4;0;8,8784
5620;US-2018-124163;25.09.2018;30.09.2018;SC-20695;Corporate;United States;La Crosse;Wisconsin;Central;TEC-AC-10001908;Technology;Accessories;499,95;5;0;174,9825
5621;US-2018-124163;25.09.2018;30.09.2018;SC-20695;Corporate;United States;La Crosse;Wisconsin;Central;OFF-AR-10000817;Office Supplies;Art;3,04;1;0;1,0336
5622;US-2018-124163;25.09.2018;30.09.2018;SC-20695;Corporate;United States;La Crosse;Wisconsin;Central;FUR-CH-10004218;Furniture;Chairs;201,96;2;0;50,49
5623;US-2018-124163;25.09.2018;30.09.2018;SC-20695;Corporate;United States;La Crosse;Wisconsin;Central;FUR-FU-10000755;Furniture;Furnishings;68,64;11;0;17,16
5624;CA-2018-121748;24.10.2018;28.10.2018;VW-21775;Corporate;United States;Los Angeles;California;West;TEC-AC-10003063;Technology;Accessories;100;4;0;21
5625;CA-2018-121748;24.10.2018;28.10.2018;VW-21775;Corporate;United States;Los Angeles;California;West;TEC-AC-10002637;Technology;Accessories;359,98;2;0;21,5988
5626;CA-2016-126683;29.09.2016;01.10.2016;PP-18955;Home Office;United States;Seattle;Washington;West;FUR-FU-10001706;Furniture;Furnishings;6,16;2;0;2,9568
5627;CA-2016-126683;29.09.2016;01.10.2016;PP-18955;Home Office;United States;Seattle;Washington;West;FUR-TA-10002958;Furniture;Tables;2348,82;9;0;399,2994
5628;CA-2019-148810;26.06.2019;01.07.2019;DR-12880;Corporate;United States;Miami;Florida;South;OFF-LA-10004689;Office Supplies;Labels;13,872;6;0,2;4,6818
5629;CA-2019-148810;26.06.2019;01.07.2019;DR-12880;Corporate;United States;Miami;Florida;South;FUR-CH-10001545;Furniture;Chairs;273,552;3;0,2;-13,6776
5630;US-2018-146066;21.08.2018;23.08.2018;RB-19465;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-TA-10002530;Furniture;Tables;815,292;9;0,4;-339,705
5631;CA-2016-127614;11.02.2016;15.02.2016;NF-18385;Consumer;United States;Chesapeake;Virginia;South;TEC-AC-10001432;Technology;Accessories;234,45;3;0;103,158
5632;CA-2016-127614;11.02.2016;15.02.2016;NF-18385;Consumer;United States;Chesapeake;Virginia;South;FUR-TA-10003715;Furniture;Tables;1256,22;6;0;75,3732
5633;CA-2016-127614;11.02.2016;15.02.2016;NF-18385;Consumer;United States;Chesapeake;Virginia;South;OFF-BI-10003291;Office Supplies;Binders;17,46;2;0;8,2062
5634;CA-2018-101742;23.09.2018;28.09.2018;CR-12580;Home Office;United States;New York City;New York;East;OFF-BI-10004187;Office Supplies;Binders;10,528;7;0,2;3,6848
5635;CA-2017-134943;05.12.2017;06.12.2017;SU-20665;Home Office;United States;Ann Arbor;Michigan;Central;OFF-BI-10000666;Office Supplies;Binders;152,8;5;0;76,4
5636;CA-2019-123022;03.09.2019;08.09.2019;SC-20050;Home Office;United States;La Mesa;California;West;OFF-BI-10002225;Office Supplies;Binders;82,56;5;0,2;28,896
5637;CA-2019-123022;03.09.2019;08.09.2019;SC-20050;Home Office;United States;La Mesa;California;West;TEC-AC-10000474;Technology;Accessories;284,97;3;0;85,491
5638;CA-2019-113208;26.03.2019;02.04.2019;ML-18040;Corporate;United States;Dearborn;Michigan;Central;FUR-FU-10004245;Furniture;Furnishings;60,84;3;0;23,1192
5639;CA-2016-154893;21.12.2016;27.12.2016;GM-14440;Consumer;United States;San Diego;California;West;FUR-CH-10004287;Furniture;Chairs;1325,76;6;0,2;149,148
5640;CA-2016-154893;21.12.2016;27.12.2016;GM-14440;Consumer;United States;San Diego;California;West;FUR-CH-10000595;Furniture;Chairs;572,16;3;0,2;35,76
5641;CA-2016-147900;23.09.2016;28.09.2016;JK-15640;Home Office;United States;Lakewood;Ohio;East;OFF-PA-10003063;Office Supplies;Paper;28,8;9;0,2;10,08
5642;CA-2019-106355;02.04.2019;05.04.2019;AT-10435;Home Office;United States;Meriden;Connecticut;East;OFF-AR-10000246;Office Supplies;Art;11,12;4;0;2,8912
5643;CA-2018-127985;01.04.2018;05.04.2018;DB-12910;Home Office;United States;Columbus;Georgia;South;FUR-FU-10003274;Furniture;Furnishings;7,04;4;0;3,0976
5644;CA-2017-166604;15.05.2017;20.05.2017;AH-10690;Corporate;United States;Roswell;Georgia;South;OFF-EN-10004147;Office Supplies;Envelopes;17,94;3;0;8,7906
5645;CA-2019-120719;23.03.2019;26.03.2019;SJ-20125;Home Office;United States;Seattle;Washington;West;OFF-BI-10002103;Office Supplies;Binders;34,76;5;0,2;11,297
5646;CA-2019-127117;14.04.2019;19.04.2019;HM-14860;Corporate;United States;Morristown;New Jersey;East;FUR-FU-10004018;Furniture;Furnishings;74,45;5;0;20,1015
5647;CA-2017-104241;04.01.2017;09.01.2017;AG-10495;Corporate;United States;Alexandria;Virginia;South;FUR-FU-10001473;Furniture;Furnishings;192,22;14;0;69,1992
5648;CA-2019-168179;02.11.2019;07.11.2019;JB-16000;Consumer;United States;Salt Lake City;Utah;West;OFF-PA-10001800;Office Supplies;Paper;19,44;3;0;9,3312
5649;CA-2019-142342;17.07.2019;19.07.2019;AJ-10795;Corporate;United States;Apple Valley;California;West;OFF-PA-10004609;Office Supplies;Paper;32,4;5;0;15,552
5650;CA-2019-142342;17.07.2019;19.07.2019;AJ-10795;Corporate;United States;Apple Valley;California;West;OFF-EN-10002592;Office Supplies;Envelopes;57,9;5;0;28,95
5651;CA-2019-142342;17.07.2019;19.07.2019;AJ-10795;Corporate;United States;Apple Valley;California;West;OFF-ST-10002957;Office Supplies;Storage;10,56;2;0;0
5652;CA-2019-142342;17.07.2019;19.07.2019;AJ-10795;Corporate;United States;Apple Valley;California;West;FUR-BO-10002613;Furniture;Bookcases;1194,165;5;0,15;210,735
5653;CA-2019-109099;06.10.2019;11.10.2019;MM-18280;Corporate;United States;New York City;New York;East;OFF-PA-10001033;Office Supplies;Paper;40,99;1;0;20,0851
5654;US-2016-134187;04.11.2016;11.11.2016;TH-21235;Corporate;United States;Long Beach;California;West;OFF-AR-10000940;Office Supplies;Art;2,94;1;0;0,7938
5655;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;OFF-BI-10001670;Office Supplies;Binders;45,24;4;0,7;-30,16
5656;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;OFF-AR-10004078;Office Supplies;Art;18,688;4;0,2;2,336
5657;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;OFF-PA-10003036;Office Supplies;Paper;11,648;2;0,2;3,7856
5658;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;TEC-AC-10000991;Technology;Accessories;112,776;3;0,2;-8,4582
5659;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;FUR-TA-10002530;Furniture;Tables;377,45;5;0,5;-264,215
5660;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;OFF-LA-10000407;Office Supplies;Labels;15,936;4;0,2;5,1792
5661;CA-2018-145261;18.12.2018;21.12.2018;AH-10120;Home Office;United States;Salem;Oregon;West;TEC-PH-10004833;Technology;Phones;28,68;3;0,2;-7,17
5662;CA-2018-108875;24.09.2018;01.10.2018;CL-12700;Home Office;United States;Aurora;Colorado;West;FUR-FU-10002671;Furniture;Furnishings;21,44;2;0,2;7,504
5663;CA-2018-108875;24.09.2018;01.10.2018;CL-12700;Home Office;United States;Aurora;Colorado;West;OFF-ST-10001370;Office Supplies;Storage;511,056;9;0,2;-95,823
5664;CA-2018-141957;21.07.2018;21.07.2018;JG-15310;Corporate;United States;Newark;Ohio;East;OFF-AR-10000914;Office Supplies;Art;18,656;2;0,2;1,3992
5665;CA-2018-141957;21.07.2018;21.07.2018;JG-15310;Corporate;United States;Newark;Ohio;East;OFF-BI-10001116;Office Supplies;Binders;11,088;7;0,7;-8,1312
5666;CA-2018-141957;21.07.2018;21.07.2018;JG-15310;Corporate;United States;Newark;Ohio;East;OFF-ST-10002276;Office Supplies;Storage;66,688;1;0,2;4,168
5667;CA-2018-141957;21.07.2018;21.07.2018;JG-15310;Corporate;United States;Newark;Ohio;East;OFF-ST-10004340;Office Supplies;Storage;99,488;2;0,2;8,7052
5668;CA-2018-142405;11.06.2018;15.06.2018;SE-20110;Consumer;United States;Seattle;Washington;West;OFF-LA-10004093;Office Supplies;Labels;14,62;2;0;6,8714
5669;CA-2018-142405;11.06.2018;15.06.2018;SE-20110;Consumer;United States;Seattle;Washington;West;OFF-BI-10004728;Office Supplies;Binders;53,984;14;0,2;17,5448
5670;CA-2018-142405;11.06.2018;15.06.2018;SE-20110;Consumer;United States;Seattle;Washington;West;TEC-AC-10003095;Technology;Accessories;389,97;3;0;132,5898
5671;CA-2017-141012;09.06.2017;11.06.2017;TG-21640;Consumer;United States;Pocatello;Idaho;West;FUR-FU-10003192;Furniture;Furnishings;355,36;4;0;92,3936
5672;CA-2017-141012;09.06.2017;11.06.2017;TG-21640;Consumer;United States;Pocatello;Idaho;West;TEC-PH-10004522;Technology;Phones;140,376;3;0,2;8,7735
5673;CA-2019-127922;27.10.2019;03.11.2019;SH-19975;Corporate;United States;Dallas;Texas;Central;OFF-EN-10003068;Office Supplies;Envelopes;15,84;2;0,2;5,544
5674;CA-2019-127922;27.10.2019;03.11.2019;SH-19975;Corporate;United States;Dallas;Texas;Central;OFF-PA-10001204;Office Supplies;Paper;8,448;2;0,2;2,64
5675;CA-2018-146318;22.01.2018;27.01.2018;MC-17275;Consumer;United States;Seattle;Washington;West;OFF-PA-10003953;Office Supplies;Paper;12,96;2;0;6,2208
5676;CA-2016-135993;28.05.2016;02.06.2016;PJ-18835;Corporate;United States;Seattle;Washington;West;TEC-PH-10001552;Technology;Phones;57,408;6;0,2;5,7408
5677;CA-2016-135993;28.05.2016;02.06.2016;PJ-18835;Corporate;United States;Seattle;Washington;West;TEC-AC-10004877;Technology;Accessories;27,6;4;0;2,208
5678;CA-2016-126802;29.12.2016;05.01.2017;ZC-21910;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10000193;Furniture;Furnishings;38,976;3;0,6;-50,6688
5679;CA-2018-143924;28.07.2018;03.08.2018;SC-20680;Home Office;United States;Holland;Michigan;Central;OFF-FA-10000735;Office Supplies;Fasteners;20,44;7;0;9,198
5680;CA-2018-143924;28.07.2018;03.08.2018;SC-20680;Home Office;United States;Holland;Michigan;Central;OFF-PA-10002120;Office Supplies;Paper;109,92;2;0;53,8608
5681;CA-2018-141551;24.09.2018;30.09.2018;BP-11230;Consumer;United States;Broken Arrow;Oklahoma;Central;OFF-BI-10001249;Office Supplies;Binders;6,38;1;0;2,9348
5682;CA-2018-141551;24.09.2018;30.09.2018;BP-11230;Consumer;United States;Broken Arrow;Oklahoma;Central;OFF-PA-10001569;Office Supplies;Paper;6,48;1;0;3,1104
5683;CA-2016-164315;02.04.2016;08.04.2016;RD-19585;Consumer;United States;Athens;Georgia;South;OFF-PA-10004248;Office Supplies;Paper;15,84;3;0;7,128
5684;CA-2016-164315;02.04.2016;08.04.2016;RD-19585;Consumer;United States;Athens;Georgia;South;TEC-PH-10001128;Technology;Phones;1049,93;7;0;293,9804
5685;CA-2016-164315;02.04.2016;08.04.2016;RD-19585;Consumer;United States;Athens;Georgia;South;OFF-AP-10003842;Office Supplies;Appliances;154,9;5;0;40,274
5686;CA-2017-131072;05.11.2017;05.11.2017;KL-16645;Consumer;United States;Seattle;Washington;West;OFF-BI-10002794;Office Supplies;Binders;98,352;3;0,2;35,6526
5687;CA-2016-131541;28.07.2016;28.07.2016;CK-12205;Consumer;United States;Apopka;Florida;South;OFF-FA-10000621;Office Supplies;Fasteners;14,32;5;0,2;5,191
5688;CA-2016-131541;28.07.2016;28.07.2016;CK-12205;Consumer;United States;Apopka;Florida;South;FUR-FU-10003623;Furniture;Furnishings;129,888;6;0,2;12,9888
5689;CA-2016-131541;28.07.2016;28.07.2016;CK-12205;Consumer;United States;Apopka;Florida;South;OFF-EN-10000781;Office Supplies;Envelopes;48,944;7;0,2;16,5186
5690;CA-2017-119550;26.12.2017;31.12.2017;RB-19705;Home Office;United States;Houston;Texas;Central;FUR-CH-10002044;Furniture;Chairs;275,058;3;0,3;-90,3762
5691;US-2017-138093;10.12.2017;16.12.2017;KM-16225;Corporate;United States;Baltimore;Maryland;East;OFF-AR-10000817;Office Supplies;Art;27,36;9;0;9,3024
5692;US-2017-138093;10.12.2017;16.12.2017;KM-16225;Corporate;United States;Baltimore;Maryland;East;OFF-PA-10001509;Office Supplies;Paper;44,75;5;0;20,585
5693;US-2017-138093;10.12.2017;16.12.2017;KM-16225;Corporate;United States;Baltimore;Maryland;East;TEC-PH-10004667;Technology;Phones;134,99;1;0;36,4473
5694;US-2017-138093;10.12.2017;16.12.2017;KM-16225;Corporate;United States;Baltimore;Maryland;East;OFF-PA-10000143;Office Supplies;Paper;26,4;5;0;12,672
5695;US-2017-138093;10.12.2017;16.12.2017;KM-16225;Corporate;United States;Baltimore;Maryland;East;FUR-CH-10000785;Furniture;Chairs;542,94;3;0;141,1644
5696;CA-2018-126165;05.05.2018;07.05.2018;AH-10465;Consumer;United States;San Francisco;California;West;FUR-TA-10001676;Furniture;Tables;71,088;2;0,2;-1,7772
5697;CA-2019-126123;14.10.2019;18.10.2019;AG-10765;Home Office;United States;Chicago;Illinois;Central;OFF-BI-10000309;Office Supplies;Binders;27,396;9;0,8;-42,4638
5698;CA-2019-126123;14.10.2019;18.10.2019;AG-10765;Home Office;United States;Chicago;Illinois;Central;OFF-BI-10004224;Office Supplies;Binders;13,456;1;0,8;-23,548
5699;CA-2018-143441;05.11.2018;05.11.2018;EB-14170;Consumer;United States;Laredo;Texas;Central;OFF-LA-10002312;Office Supplies;Labels;11,84;1;0,2;4,44
5700;CA-2019-148320;03.11.2019;08.11.2019;PG-18895;Consumer;United States;San Francisco;California;West;OFF-PA-10003022;Office Supplies;Paper;35,88;6;0;17,5812
5701;CA-2018-125661;24.11.2018;26.11.2018;CA-12055;Home Office;United States;Cleveland;Ohio;East;OFF-EN-10001532;Office Supplies;Envelopes;40,752;3;0,2;15,282
5702;CA-2018-125661;24.11.2018;26.11.2018;CA-12055;Home Office;United States;Cleveland;Ohio;East;TEC-AC-10004855;Technology;Accessories;139,96;5;0,2;-22,7435
5703;US-2016-123519;14.12.2016;21.12.2016;SS-20875;Consumer;United States;Marion;Ohio;East;OFF-AR-10003829;Office Supplies;Art;2,624;1;0,2;0,2952
5704;US-2016-123519;14.12.2016;21.12.2016;SS-20875;Consumer;United States;Marion;Ohio;East;FUR-TA-10002645;Furniture;Tables;136,53;1;0,4;-52,3365
5705;US-2016-123519;14.12.2016;21.12.2016;SS-20875;Consumer;United States;Marion;Ohio;East;TEC-AC-10003033;Technology;Accessories;263,96;1;0,2;42,8935
5706;CA-2016-155593;03.11.2016;08.11.2016;RP-19390;Consumer;United States;Fairfield;Connecticut;East;OFF-SU-10002522;Office Supplies;Supplies;11,64;3;0;3,3756
5707;CA-2019-136000;22.09.2019;25.09.2019;SC-20440;Corporate;United States;New York City;New York;East;OFF-BI-10004828;Office Supplies;Binders;40,176;3;0,2;14,5638
